location_id,category,csp_code,csp_name,force_code,force_name,period_start,period_end,count,population,population_period,population_rounding,published_rate_per_1000,force_count,force_unallocated_count,coverage,evidence_id,source_url,retrieval_date,source_cells,source_sha256
stoke-on-trent,violence_against_person,E22000270,Stoke-on-Trent,E23000015,Staffordshire,2025-04-01,2026-03-31,12188,270400,mid-2024,nearest 100,45.069797540907828,37896,450,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H320; Table C4!G320; Table C4!J320,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
stoke-on-trent,sexual_offences,E22000270,Stoke-on-Trent,E23000015,Staffordshire,2025-04-01,2026-03-31,1362,270400,mid-2024,nearest 100,5.0365165942497923,4261,76,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N320; Table C4!G320; Table C4!P320,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
sunderland,violence_against_person,E22000248,Sunderland,E23000007,Northumbria,2025-04-01,2026-03-31,9679,288600,mid-2024,nearest 100,33.537071301358949,49092,695,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H288; Table C4!G288; Table C4!J288,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
sunderland,sexual_offences,E22000248,Sunderland,E23000007,Northumbria,2025-04-01,2026-03-31,1140,288600,mid-2024,nearest 100,3.9500218290680023,5861,110,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N288; Table C4!G288; Table C4!P288,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
swansea,violence_against_person,W14000011,Swansea,W15000003,South Wales,2025-04-01,2026-03-31,7316,251300,mid-2024,nearest 100,29.11215102027823,41549,290,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H303; Table C4!G303; Table C4!J303,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
swansea,sexual_offences,W14000011,Swansea,W15000003,South Wales,2025-04-01,2026-03-31,877,251300,mid-2024,nearest 100,3.4897972177124119,4678,55,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N303; Table C4!G303; Table C4!P303,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
swindon,violence_against_person,E22000350,Swindon,E23000038,Wiltshire ,2025-04-01,2026-03-31,7039,243900,mid-2024,nearest 100,28.863147104049204,17873,100,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H405; Table C4!G405; Table C4!J405,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
swindon,sexual_offences,E22000350,Swindon,E23000038,Wiltshire ,2025-04-01,2026-03-31,889,243900,mid-2024,nearest 100,3.6453100973859556,2417,99,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N405; Table C4!G405; Table C4!P405,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
telford,violence_against_person,E22000333,Telford and Wrekin,E23000016,West Mercia,2025-04-01,2026-03-31,6254,196000,mid-2024,nearest 100,31.915979423532296,33286,308,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H386; Table C4!G386; Table C4!J386,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
telford,sexual_offences,E22000333,Telford and Wrekin,E23000016,West Mercia,2025-04-01,2026-03-31,764,196000,mid-2024,nearest 100,3.8989140197599412,4063,54,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N386; Table C4!G386; Table C4!P386,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
torbay,violence_against_person,E22000060,Torbay,E23000035,Devon and Cornwall,2025-04-01,2026-03-31,6177,140100,mid-2024,nearest 100,44.081754991935824,56685,1,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H69; Table C4!G69; Table C4!J69,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
torbay,sexual_offences,E22000060,Torbay,E23000035,Devon and Cornwall,2025-04-01,2026-03-31,627,140100,mid-2024,nearest 100,4.4745443386666288,6678,2,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N69; Table C4!G69; Table C4!P69,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
wakefield,violence_against_person,E22000346,Wakefield,E23000010,West Yorkshire,2025-04-01,2026-03-31,17533,367700,mid-2024,nearest 100,47.687303150141702,111552,6,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H403; Table C4!G403; Table C4!J403,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
wakefield,sexual_offences,E22000346,Wakefield,E23000010,West Yorkshire,2025-04-01,2026-03-31,1612,367700,mid-2024,nearest 100,4.3844141149847955,10639,6,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N403; Table C4!G403; Table C4!P403,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
walsall,violence_against_person,E22000340,Walsall,E23000014,West Midlands,2025-04-01,2026-03-31,10522,295700,mid-2024,nearest 100,35.586009104498814,120341,1301,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H395; Table C4!G395; Table C4!J395,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
walsall,sexual_offences,E22000340,Walsall,E23000014,West Midlands,2025-04-01,2026-03-31,1002,295700,mid-2024,nearest 100,3.3888216235228863,12069,233,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N395; Table C4!G395; Table C4!P395,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
warrington,violence_against_person,E22000026,Warrington,E23000006,Cheshire,2025-04-01,2026-03-31,6799,215400,mid-2024,nearest 100,31.565850012303205,34480,77,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H34; Table C4!G34; Table C4!J34,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
warrington,sexual_offences,E22000026,Warrington,E23000006,Cheshire,2025-04-01,2026-03-31,789,215400,mid-2024,nearest 100,3.6631057007952981,4133,65,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N34; Table C4!G34; Table C4!P34,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
wigan,violence_against_person,E22000108,Wigan,E23000005,Greater Manchester,2025-04-01,2026-03-31,13720,344900,mid-2024,nearest 100,39.777109027548263,125640,205,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H122; Table C4!G122; Table C4!J122,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
wigan,sexual_offences,E22000108,Wigan,E23000005,Greater Manchester,2025-04-01,2026-03-31,1236,344900,mid-2024,nearest 100,3.5834188599161547,12751,23,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N122; Table C4!G122; Table C4!P122,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
wolverhampton,violence_against_person,E22000341,Wolverhampton,E23000014,West Midlands,2025-04-01,2026-03-31,10861,281300,mid-2024,nearest 100,38.616751584883254,120341,1301,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H396; Table C4!G396; Table C4!J396,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
wolverhampton,sexual_offences,E22000341,Wolverhampton,E23000014,West Midlands,2025-04-01,2026-03-31,993,281300,mid-2024,nearest 100,3.5306541132298195,12069,233,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N396; Table C4!G396; Table C4!P396,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
worcester,violence_against_person,E22000332,South Worcester,E23000016,West Mercia,2025-04-01,2026-03-31,8245,327900,mid-2024,nearest 100,25.143711022673561,33286,308,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H385; Table C4!G385; Table C4!J385,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
worcester,sexual_offences,E22000332,South Worcester,E23000016,West Mercia,2025-04-01,2026-03-31,915,327900,mid-2024,nearest 100,2.7903572572160469,4063,54,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N385; Table C4!G385; Table C4!P385,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
wrexham,violence_against_person,W14000006,Wrexham,W15000001,North Wales,2025-04-01,2026-03-31,4845,138200,mid-2024,nearest 100,35.046475460233644,23879,12,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H269; Table C4!G269; Table C4!J269,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
wrexham,sexual_offences,W14000006,Wrexham,W15000001,North Wales,2025-04-01,2026-03-31,511,138200,mid-2024,nearest 100,3.6963362146913088,2582,5,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N269; Table C4!G269; Table C4!P269,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bristol,violence_against_person,E22000002,"Bristol, City of",E23000036,Avon and Somerset,2025-04-01,2026-03-31,23438,494400,mid-2024,nearest 100,47.407053816856425,69922,1365,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H11; Table C4!G11; Table C4!J11,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bristol,sexual_offences,E22000002,"Bristol, City of",E23000036,Avon and Somerset,2025-04-01,2026-03-31,2553,494400,mid-2024,nearest 100,5.1638453961274191,7765,394,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N11; Table C4!G11; Table C4!P11,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
southampton,violence_against_person,E22000120,Southampton,E23000030,Hampshire,2025-04-01,2026-03-31,11696,259400,mid-2024,nearest 100,45.084494880967064,62298,1322,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H140; Table C4!G140; Table C4!J140,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
southampton,sexual_offences,E22000120,Southampton,E23000030,Hampshire,2025-04-01,2026-03-31,1286,259400,mid-2024,nearest 100,4.9571358085605031,7120,281,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N140; Table C4!G140; Table C4!P140,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bournemouth-poole,violence_against_person,E22000367,Dorset,E23000039,Dorset,2025-04-01,2026-03-31,8306,439900,mid-2024,nearest 100,18.88104893706014,18452,199,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H73; Table C4!G73; Table C4!J73,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bournemouth-poole,sexual_offences,E22000367,Dorset,E23000039,Dorset,2025-04-01,2026-03-31,995,439900,mid-2024,nearest 100,2.2618159995635492,2247,58,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N73; Table C4!G73; Table C4!P73,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
brighton-hove,violence_against_person,E22000292,Brighton and Hove,E23000033,Sussex,2025-04-01,2026-03-31,9193,283900,mid-2024,nearest 100,32.384542220030298,46496,899,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H345; Table C4!G345; Table C4!J345,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
brighton-hove,sexual_offences,E22000292,Brighton and Hove,E23000033,Sussex,2025-04-01,2026-03-31,1227,283900,mid-2024,nearest 100,4.3224010990946562,5882,344,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N345; Table C4!G345; Table C4!P345,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
exeter,violence_against_person,E22000049,Exeter,E23000035,Devon and Cornwall,2025-04-01,2026-03-31,5548,138400,mid-2024,nearest 100,40.086994848228677,56685,1,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H64; Table C4!G64; Table C4!J64,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
exeter,sexual_offences,E22000049,Exeter,E23000035,Devon and Cornwall,2025-04-01,2026-03-31,678,138400,mid-2024,nearest 100,4.898879327162768,6678,2,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N64; Table C4!G64; Table C4!P64,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
reading,violence_against_person,E22000309,Reading,E23000029,Thames Valley,2025-04-01,2026-03-31,6152,182900,mid-2024,nearest 100,33.634579321731806,63490,377,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H364; Table C4!G364; Table C4!J364,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
reading,sexual_offences,E22000309,Reading,E23000029,Thames Valley,2025-04-01,2026-03-31,738,182900,mid-2024,nearest 100,4.0348373763715983,7345,128,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N364; Table C4!G364; Table C4!P364,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
milton-keynes,violence_against_person,E22000307,Milton Keynes,E23000029,Thames Valley,2025-04-01,2026-03-31,10369,305900,mid-2024,nearest 100,33.898471315923679,63490,377,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H362; Table C4!G362; Table C4!J362,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
milton-keynes,sexual_offences,E22000307,Milton Keynes,E23000029,Thames Valley,2025-04-01,2026-03-31,1206,305900,mid-2024,nearest 100,3.942671077924965,7345,128,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N362; Table C4!G362; Table C4!P362,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
luton,violence_against_person,E22000010,Luton,E23000026,Bedfordshire,2025-04-01,2026-03-31,7260,239100,mid-2024,nearest 100,30.365134468191894,19200,666,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H19; Table C4!G19; Table C4!J19,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
luton,sexual_offences,E22000010,Luton,E23000026,Bedfordshire,2025-04-01,2026-03-31,779,239100,mid-2024,nearest 100,3.2581872934878078,2290,203,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N19; Table C4!G19; Table C4!P19,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
southend-on-sea,violence_against_person,E22000089,Southend-on-Sea,E23000028,Essex,2025-04-01,2026-03-31,7519,185300,mid-2024,nearest 100,40.587079500798893,58849,1111,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H97; Table C4!G97; Table C4!J97,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
southend-on-sea,sexual_offences,E22000089,Southend-on-Sea,E23000028,Essex,2025-04-01,2026-03-31,793,185300,mid-2024,nearest 100,4.2805631126657167,6170,315,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N97; Table C4!G97; Table C4!P97,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
cambridge,violence_against_person,E22000013,Cambridge,E23000023,Cambridgeshire,2025-04-01,2026-03-31,4095,149400,mid-2024,nearest 100,27.418447694038246,26485,382,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H22; Table C4!G22; Table C4!J22,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
cambridge,sexual_offences,E22000013,Cambridge,E23000023,Cambridgeshire,2025-04-01,2026-03-31,449,149400,mid-2024,nearest 100,3.006320638491617,3087,188,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N22; Table C4!G22; Table C4!P22,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
colchester,violence_against_person,E22000084,Colchester,E23000028,Essex,2025-04-01,2026-03-31,7156,200200,mid-2024,nearest 100,35.740328235658417,58849,1111,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H92; Table C4!G92; Table C4!J92,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
colchester,sexual_offences,E22000084,Colchester,E23000028,Essex,2025-04-01,2026-03-31,798,200200,mid-2024,nearest 100,3.9855760106282023,6170,315,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N92; Table C4!G92; Table C4!P92,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
oxford,violence_against_person,E22000308,Oxford,E23000029,Thames Valley,2025-04-01,2026-03-31,5099,166000,mid-2024,nearest 100,30.710577351626775,63490,377,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H363; Table C4!G363; Table C4!J363,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
oxford,sexual_offences,E22000308,Oxford,E23000029,Thames Valley,2025-04-01,2026-03-31,652,166000,mid-2024,nearest 100,3.9269065372152689,7345,128,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!N363; Table C4!G363; Table C4!P363,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
bath,violence_against_person,E22000001,Bath and North East Somerset,E23000036,Avon and Somerset,2025-04-01,2026-03-31,6300,200000,mid-2024,nearest 100,31.495590617313578,69922,1365,Published annual CSP total; monthly completeness not independently verified,CRIME-ONS-2026-CSP,https://www.ons.gov.uk/file?uri=/peoplepopulationandcommunity/crimeandjustice/datasets/policeforceareadatatables/yearendingmarch2026/pfatablesyemarch2026.xlsx,2026-09-05,Table C2!H10; Table C4!G10; Table C4!J10,27d7884ef0e07dad01e602e48a430871ea2db1f558dbaa496e1f1f22e06c307f
