location_id,destination_id,origin_crs,destination_crs,measurement_date,selection_window_start_local,selection_window_end_local,planner_search_times,query_timestamp_local,selected_departure_local,selected_arrival_local,elapsed_minutes,changes,frequency_window_start_local,frequency_window_end_local,usable_departures_in_window,source_url,raw_capture_path,retrieval_timestamp,confidence,evidence_id,reason
rhyl,london,RHL,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:58:37+01:00,2026-09-11T13:52:00+01:00,2026-09-11T16:37:00+01:00,165,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/rhyl__london/response-13.json,2026-09-08T23:58:37+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
rotherham,birmingham,RMC,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:47+01:00,2026-09-11T11:58:00+01:00,2026-09-11T13:28:00+01:00,90,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/rotherham__birmingham/response-12.json,2026-09-08T23:54:47+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
rotherham,london,RMC,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:44+01:00,2026-09-11T11:20:00+01:00,2026-09-11T13:44:00+01:00,144,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/rotherham__london/response-11.json,2026-09-08T23:54:44+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
salford,birmingham,SFD,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:54+01:00,2026-09-11T10:30:00+01:00,2026-09-11T12:33:00+01:00,123,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/salford__birmingham/response-10.json,2026-09-08T23:54:54+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
salford,london,SFD,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:49+01:00,2026-09-11T10:18:00+01:00,2026-09-11T13:12:00+01:00,174,3,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/salford__london/response-10.json,2026-09-08T23:54:49+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
sheffield,birmingham,SHF,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:03+01:00,2026-09-11T10:26:00+01:00,2026-09-11T11:27:00+01:00,61,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/sheffield__birmingham/response-10.json,2026-09-08T23:55:03+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
sheffield,london,SHF,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:54:58+01:00,2026-09-11T10:35:00+01:00,2026-09-11T12:39:00+01:00,124,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/sheffield__london/response-10.json,2026-09-08T23:54:58+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
shrewsbury,birmingham,SHR,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:11+01:00,2026-09-11T10:59:00+01:00,2026-09-11T12:00:00+01:00,61,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/shrewsbury__birmingham/response-11.json,2026-09-08T23:55:11+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
shrewsbury,london,SHR,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:06+01:00,2026-09-11T10:30:00+01:00,2026-09-11T13:06:00+01:00,156,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/shrewsbury__london/response-10.json,2026-09-08T23:55:06+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
southampton,birmingham,SOU,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:17+01:00,2026-09-11T10:15:00+01:00,2026-09-11T12:51:00+01:00,156,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/southampton__birmingham/response-10.json,2026-09-08T23:57:17+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
southampton,london,SOU,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:14+01:00,2026-09-11T10:30:00+01:00,2026-09-11T11:47:00+01:00,77,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/southampton__london/response-10.json,2026-09-08T23:57:14+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
southend-on-sea,birmingham,SOC,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:51+01:00,2026-09-11T10:45:00+01:00,2026-09-11T13:56:00+01:00,191,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/southend-on-sea__birmingham/response-10.json,2026-09-08T23:57:51+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
southend-on-sea,london,SOC,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:50+01:00,2026-09-11T10:45:00+01:00,2026-09-11T11:42:00+01:00,57,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/southend-on-sea__london/response-10.json,2026-09-08T23:57:50+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
st-helens,birmingham,SNH,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:16+01:00,2026-09-11T11:57:00+01:00,2026-09-11T14:06:00+01:00,129,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/st-helens__birmingham/response-12.json,2026-09-08T23:55:16+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
st-helens,london,SNH,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:13+01:00,2026-09-11T10:56:00+01:00,2026-09-11T13:12:00+01:00,136,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/st-helens__london/response-11.json,2026-09-08T23:55:13+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
stafford,birmingham,STA,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:23+01:00,2026-09-11T11:01:00+01:00,2026-09-11T11:33:00+01:00,32,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/stafford__birmingham/response-11.json,2026-09-08T23:55:23+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
stafford,london,STA,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:20+01:00,2026-09-11T12:53:00+01:00,2026-09-11T14:09:00+01:00,76,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/stafford__london/response-12.json,2026-09-08T23:55:20+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
stockport,birmingham,SPT,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:31+01:00,2026-09-11T10:13:00+01:00,2026-09-11T11:33:00+01:00,80,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/stockport__birmingham/response-10.json,2026-09-08T23:55:31+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
stockport,london,SPT,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:25+01:00,2026-09-11T10:44:00+01:00,2026-09-11T12:41:00+01:00,117,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/stockport__london/response-10.json,2026-09-08T23:55:25+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
stockton-on-tees,birmingham,STK,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:39+01:00,2026-09-11T10:01:00+01:00,2026-09-11T13:28:00+01:00,207,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/stockton-on-tees__birmingham/response-10.json,2026-09-08T23:55:39+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
stockton-on-tees,london,STK,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:37+01:00,2026-09-11T12:45:00+01:00,2026-09-11T16:07:00+01:00,202,2,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/stockton-on-tees__london/response-12.json,2026-09-08T23:55:37+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
stoke-on-trent,birmingham,SOT,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:50+01:00,2026-09-11T10:44:00+01:00,2026-09-11T11:33:00+01:00,49,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/stoke-on-trent__birmingham/response-10.json,2026-09-08T23:55:50+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
stoke-on-trent,london,SOT,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:44+01:00,2026-09-11T10:10:00+01:00,2026-09-11T11:41:00+01:00,91,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/stoke-on-trent__london/response-10.json,2026-09-08T23:55:44+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
sunderland,birmingham,SUN,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:57+01:00,2026-09-11T11:57:00+01:00,2026-09-11T15:28:00+01:00,211,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/sunderland__birmingham/response-12.json,2026-09-08T23:55:57+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
sunderland,london,SUN,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:55:52+01:00,2026-09-11T10:32:00+01:00,2026-09-11T14:02:00+01:00,210,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/sunderland__london/response-10.json,2026-09-08T23:55:52+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
swansea,birmingham,SWA,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:04+01:00,2026-09-11T10:22:00+01:00,2026-09-11T13:19:00+01:00,177,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/swansea__birmingham/response-10.json,2026-09-08T23:56:04+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
swansea,london,SWA,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:04+01:00,2026-09-11T13:22:00+01:00,2026-09-11T16:09:00+01:00,167,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/swansea__london/response-13.json,2026-09-08T23:56:04+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
swindon,birmingham,SWI,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:10+01:00,2026-09-11T10:30:00+01:00,2026-09-11T12:19:00+01:00,109,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/swindon__birmingham/response-10.json,2026-09-08T23:56:10+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
swindon,london,SWI,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:09+01:00,2026-09-11T12:20:00+01:00,2026-09-11T13:10:00+01:00,50,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/swindon__london/response-12.json,2026-09-08T23:56:09+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
telford,birmingham,TFC,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:19+01:00,2026-09-11T12:53:00+01:00,2026-09-11T13:31:00+01:00,38,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/telford__birmingham/response-12.json,2026-09-08T23:56:19+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
telford,london,TFC,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:16+01:00,2026-09-11T12:53:00+01:00,2026-09-11T15:06:00+01:00,133,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/telford__london/response-12.json,2026-09-08T23:56:16+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
torbay,birmingham,TQY,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:25+01:00,2026-09-11T10:20:00+01:00,2026-09-11T13:19:00+01:00,179,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/torbay__birmingham/response-10.json,2026-09-08T23:56:25+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
torbay,london,TQY,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:21+01:00,2026-09-11T10:29:00+01:00,2026-09-11T13:29:00+01:00,180,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/torbay__london/response-10.json,2026-09-08T23:56:21+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
wakefield,birmingham,WKF,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:32+01:00,2026-09-11T10:27:00+01:00,2026-09-11T12:04:00+01:00,97,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/wakefield__birmingham/response-10.json,2026-09-08T23:56:32+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
wakefield,london,WKF,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:29+01:00,2026-09-11T10:22:00+01:00,2026-09-11T12:22:00+01:00,120,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/wakefield__london/response-10.json,2026-09-08T23:56:29+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
walsall,birmingham,WSL,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:39+01:00,2026-09-11T10:20:00+01:00,2026-09-11T10:42:00+01:00,22,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/walsall__birmingham/response-10.json,2026-09-08T23:56:39+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
walsall,london,WSL,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:35+01:00,2026-09-11T10:07:00+01:00,2026-09-11T12:06:00+01:00,119,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/walsall__london/response-10.json,2026-09-08T23:56:35+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
warrington,birmingham,WBQ,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:47+01:00,2026-09-11T10:42:00+01:00,2026-09-11T12:06:00+01:00,84,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/warrington__birmingham/response-10.json,2026-09-08T23:56:47+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
warrington,london,WBQ,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:41+01:00,2026-09-11T10:24:00+01:00,2026-09-11T12:12:00+01:00,108,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/warrington__london/response-10.json,2026-09-08T23:56:41+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
wigan,birmingham,WGN,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:57+01:00,2026-09-11T10:31:00+01:00,2026-09-11T12:06:00+01:00,95,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/wigan__birmingham/response-10.json,2026-09-08T23:56:57+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
wigan,london,WGN,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:56:52+01:00,2026-09-11T10:13:00+01:00,2026-09-11T12:12:00+01:00,119,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/wigan__london/response-10.json,2026-09-08T23:56:52+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
worcester,birmingham,WOF,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:07+01:00,2026-09-11T10:10:00+01:00,2026-09-11T10:55:00+01:00,45,1,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/worcester__birmingham/response-10.json,2026-09-08T23:57:07+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
worcester,london,WOF,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:57:05+01:00,2026-09-11T12:12:00+01:00,2026-09-11T14:23:00+01:00,131,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/worcester__london/response-12.json,2026-09-08T23:57:05+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
york,birmingham,YRK,BHM,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:58:43+01:00,2026-09-11T11:36:00+01:00,2026-09-11T13:28:00+01:00,112,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/york__birmingham/response-11.json,2026-09-08T23:58:43+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
york,london,YRK,182,2026-09-11,2026-09-11T10:00:00+01:00,2026-09-11T14:00:00+01:00,10:00;11:00;12:00;13:00,2026-09-08T23:58:41+01:00,2026-09-11T11:17:00+01:00,2026-09-11T13:10:00+01:00,113,0,,,,https://jpservices.nationalrail.co.uk/journey-planner,transport/york__london/response-11.json,2026-09-08T23:58:41+01:00,Medium,TR-NATIONAL-20260908-DIRECT-SUPPLEMENT,Reviewed retained direct responses. Shortest elapsed National Rail Journey Planner itinerary departing in the documented window; changes count equals itinerary legs minus one.
